entity_name,sector,sector_main,entity_type,legal_form,company_status,capital_dhs,activity,phone,address,city,region,latitude,longitude,source_dataset
PROCESSUS SECURITY SYSTEM (PROCYS),"Entrepreneur de surveillance et protection contre le vol (telesurveillance, video surveillance, assistance et alarme)",Other,100 000  DHS,100 000  DHS,En activité,3.0,,,82 soumaya 2 etge appt n° 3 n° 82 - Casablanca,Casablanca,10,33.533333,-7.583333,
TECH WAFAE EQUIPEMENT,"Les travaux de construction de bâtiments gros oeuvre et seconds oeuvre. - les travaux de plomberie, chauffage central, climatisation - les travaux de génie civil, assainissement, eau potable * d'une manière générale, toutes activités industrielles, commerciales, financières, mobilières ou immobilières pouvant se rattacher directement ou indirectement aux activités sus énoncées ou susceptibles de favoriser le développement de la société",Construction,100 000  DHS,100 000  DHS,En activité,0.0,,,"9, masjid essalam hay osra - Casablanca",Casablanca,10,33.535741498,-7.58293346779,
BATIMENT INDUSTRIELLE ET CHARPENTE (BICHARPE),"La construction du gros oeuvre de bâtiment, la réalisation des travaux génie civil, publics, industriels et tous corps d'etat , - la réalisation des plans et structures métalliques - importation et commercialisation du matériel et matériaux de construction - l'achat, la vente, la commercialisation, la production de tous produits se rattachant à l'activité - la création, l'acquisition, la location, la prise en bail, l'installation, l'exploitation de tout établissement, usine et/ou atelier - la prise, l'acquisition, l'étude, l'achat l'échange, l'exploitation, la vente ou la cession de tout procédé, brevet, marque el modèle concernant l'objet précité - la participation, directe ou indirecte de la société dans toute opération commerciale ou industrielle pouvant se rattacher à l'un des objets précité, par voie de création de société nouvelle, comptoirs ou organismes quelconques, ou encore par voie d'apport, souscription achat de titres ou droit sociaux, fusion, association, en participation ou autrement et plus généralement toutes opérations commerciale, industrielles, mobilières, immobilières et financières se rattachant directement ou indirectement, en totalité ou en partie à l'un quelconque des objets spécifiés ou tous objet similaire ou connexe.",Construction,100 000  DHS,100 000  DHS,En activité,3.0,,,Blade chourfa el alouine - cr ouled ziane - soulem traifia - Soualem,Casablanca,Casablanca-Settat,33.422836,-7.853125,
STE OLYMPIC TOUBKAL,"Tenant un cours de culture physique, marchand improtateur marchand d'articles de sport",Other,10 000  DHS,10 000  DHS,En activité,0.0,,,11 rue moutgolfier - Casablanca,Casablanca,10,33.59864,-7.63261,
ORIGINE OSYSTEME,"Commerce et consulting en systèmes informatiques, en sécurité et en administration, logiciel.",Commerce,10 000  DH,10 000  DH,En activité,0.0,,,17 place pasteur étage 6 n° 102 - Casablanca,Casablanca,10,33.573825,-7.62511,
MULTIPRINT PLUS,Composition linotypiste,Information Technology,200 000  DHS,200 000  DHS,En activité,0.0,,,202 bd abdelmoumen 5e etage - Casablanca,Casablanca,9,33.5735,-7.62594,
NAAM NEGOCE,Negociant - md effectuant import export,Other,180 000  DHS,180 000  DHS,En activité,0.0,,,Rue 2 antaria 2 n° 6 hy mohammadi casa - Hay Mohammadi (AR),Casablanca,9,33.586466,-7.560805,
MICROFELOMENT POUR L'INDUSTRIE ET LE COMMERCE,Le commerce et l'industrie de tous fils,Commerce,6 000 000  DHS,6 000 000  DHS,En activité,3.0,,,12 rue taourirt quartier campturnin - Casablanca,Casablanca,Casablanca-Settat,33.59728,-7.63233,
ATLANTIQUE (ESE DE LA COTE) (CATLAP),Entrepreneurr de travaux diversconstructions,Construction,100 000  DHS,100 000  DHS,En activité,0.0,,,8 rue lapepie - Casablanca,Casablanca,9,33.533333,-7.583333,
PARA LES COPINES,"La parapharmacie, le negoce, achats et ventes, commercialisation de produits parapharmaceutiques.",Commerce,100 000  DHS,100 000  DHS,En activité,0.0,,,Al alia 2 rue 56 n 285 a el oulfa - Casablanca,Casablanca,9,33.58694440000001,-7.611111100000016,
STE DE TRAVAUX PUBLICS ET CANALISATION DU MAROC (STPECAM),"Travaux publics, travaux immobiliers",Construction,200 000  DHS,200 000  DHS,En activité,0.0,,,"Lot el wahda, n61 - Mohammedia",Casablanca,9,33.702852,-7.372212,
SYSTEM PHYSIQUE DE BATIMENTS (SPB),Entrepreneur de travaux divers ou constructions,Construction,100 000  DHS,100 000  DHS,Dissolution,3.0,,,158 lot hj fatah lissasfa - Casablanca,Casablanca,Casablanca-Settat,33.533333,-7.583333,
ERRAZY SERVICE AND PAYMENT,1- conseil en gestion 2- conseil juridique 3- negoce generale,Professional Services,100 000  DHS,100 000  DHS,En activité,1.0,,,10 rue liberte etg3 n5 c/o ca al hiba - Casablanca,Casablanca,10,33.58694440000001,-7.611111100000016,
PLATRE CHATEAUX,"Tous travaux de plâtre, peinture et décoration",Construction,10 000  DH,10 000  DH,En activité,1.0,,,40 bd la resistance n ii 1er etg - Casablanca,Casablanca,Casablanca-Settat,33.58911,-7.603885,
FOURNITURE INDUSTRIELLE GENERALE REDA,"La revente d'articles divers de droguerie, quincaillerie, matériel électrique et généralement toute fourniture industrielle. et généralement toutes opérations commerciales, financières, industrielles, mobilières et immobilières se rattachant directement ou indirectement en totalité ou en partie à l'un quelconque des objets spécifiés ou à tous objets similaires ou connexes",Commerce,10 000  DHS,10 000  DHS,En activité,0.0,,,51 rue de dinant belvedere - Casablanca,Casablanca,10,33.59598,-7.58774,
FONDERIE DES METAUX DUCTILE,"La société a pour objet tant au maroc qu'à l'étranger, pour son propre compte ou pour le compte de tiers - la réalisation de tous travaux de fonderie travaux divers et plus généralement, toutes opérations financières, commerciales, industrielles, mobilières, se rattachant directement ou indirectement à l'objet précité, susceptibles de favoriser le développement de la société",Construction,100 000  DHS,100 000  DHS,En activité,1.0,,,Douar laamour fedalate djemaa fedalate - Fdalate,El Jadida,Casablanca-Settat,33.5797288663,-7.31071163141,
M2 STEEL,Negoce de metal inox aluminium et fer,Other,100 000  DHS,100 000  DHS,En activité,0.0,,,Bd d'anfa etg n° 09 appt n° 91 res le printemps d'anfa - Casablanca,Casablanca,10,33.58694440000001,-7.611111100000016,
GHAZALA (STE),Marchand de pieces detachees vulcanisation,Other,1 000 000  DHS,1 000 000  DHS,En activité,0.0,,,11 bd oqba ben nafii - Casablanca,Casablanca,9,33.58362,-7.57045,
AFRICA RECYCLING,"- import, export - négoce - prestation de services - fonderie et recyclage de tous types de matériaux non ferreux - maintenance industrielle - transformation par enlèvement de matières - chaudronnier et construction métallique - fabrication mécanique - assistance technique - conception et réalisation de tous types de produits industriels - achats et ventes de tous types de matériel roulants et non roulants (engins, véhicules, machines) et plus généralement toutes opérations commerciales, industrielles, mobilières ou immobilières et financières se rattachant directement ou indirectement à son objet ou qui sont de nature à favoriser le développement de la société. dépôt légal est effectué au centre régional investissement de la wilaya de casablanca.",Construction,50 000  DHS,50 000  DHS,En activité,3.0,,,Douar lahlaibiya lissasfa - Mediouna (M),Casablanca,Casablanca-Settat,33.455998,-7.521093,
LABORATOIRES T TRAPHARM,"Promotion produits pharmaceutiques, fabrication et commercialisation produits para-pharmaceutiques",Information Technology,100 000  DHS,100 000  DHS,Liquidation,0.0,,,"151/153, rue 19 quartier mandarona - Casablanca",Casablanca,10,33.58694440000001,-7.611111100000016,
ISSOUIHLE TRANS,Transport de marchandises,Transport,10 000  DHS,10 000  DHS,En activité,1.0,,,12 rue sabri boujamma - Casablanca,Casablanca,Casablanca-Settat,33.590902,-7.606367,
MAGHREB (REALISATION ET GRAANDS TRAVAUX DU) (RGTM),L'etude la realisation l'execution l'edification soit directement soit en association ou en participation avec des tiers de tous travaux publics,Construction,100 000  DHS,100 000  DHS,En activité,0.0,,,300 boulevard mohamed v - Casablanca,Casablanca,10,33.593485,-7.603666,
OMASNATE,Promotion immobiliere,Real Estate,100 000  DHS,100 000  DHS,En activité,3.0,,,14 rue bussang maarif - Casablanca,Casablanca,Casablanca-Settat,33.57943,-7.6398,
COMMERCIAL DE PROFILE (STE),Construction metallique et menuiserie aluminium,Construction,300 000  DHS,300 000  DHS,En activité,1.0,,,Douar chaouta bni yakhlef rte 101 - Bni Yakhlef,Casablanca,10,33.613439,-7.121855,
WOMAN GATE,"La vente, l'achat, l'importation, l'exportation, la commercialisation et la distribution de tous produits, articles d'habillement de tous genres pour hommes, femmes et enfants ; - l'acquisition et l'exploitation de toutes concessions, de marques, de franchises ; - l'achat, vente, exploitation, gérance ou prise en location de tous fonds de commerce ayant un objet similaire ou connexe ; - tous travaux de représentation, de commission ou de courtage ayant trait à l'activité ; - la participation sous toutes ses formes, dans toute entreprise ayant un objet similaire ou connexe ainsi que dans toutes les opérations commerciales pouvant se rattacher à l'un des objets précités, par voie de création de sociétés nouvelles, ou par voie d'apport, souscription achat de titres ou droits sociaux, fusion, association ou autrement ; et plus généralement, toutes opérations pouvant se rattacher directement ou indirectement aux objets précités ou seulement susceptibles d'en favoriser la réalisation et le développement, ainsi que toute participation directe ou indirecte, sous quelque forme que ce soit, dans les entreprises poursuivant des buts similaires ou connexes.",Construction,10 000  DHS,10 000  DHS,En activité,1.0,,,"19 angle boulevard stendhal et georges sand, - Casablanca",Casablanca,Casablanca-Settat,33.5659,-7.63735,
LIDLOUK BUSNESS,Import export tout genre de fruits et legumes negoce,Information Technology,30 000  DHS,30 000  DHS,Dissolution,1.0,,,12 rue sabri boujemaa 1er etage appt n°6 - Casablanca,Casablanca,Casablanca-Settat,33.58694440000001,-7.611111100000016,
JADRIM,"Import export ; - et plus généralement, toutes opérations mobilières ou immobilières agricoles, industrielles ou foncières se rattachant, directement ou indirectement en tout aura 1 ires a l'objet social ou pouvant développer la société",Agriculture,10 000  DHS,10 000  DHS,En activité,1.0,,,"Maarif, n 7 rue idriss ben abdeslam rdc magasin (a gauche) - El Maarif (AR)",Casablanca,Casablanca-Settat,33.583,-7.64262,
WALAA ALUM,- travaux de menuiserie d'aluminium - entrepreneur de travaux divers - negociant,Construction,100 000  DHS,100 000  DHS,Dissolution,0.0,,,74 rue moualine louta 13000 - Benslimane (M),Casablanca,10,33.4992008,-7.179026000000022,
OS BTP,Agencement et amenagment des locaux entrepreneur de travaux de construction et de demenagement.,Construction,500 000  DHS,500 000  DHS,En activité,1.0,,,315 lot al amane ain sebaa appt 4 gh 41 - Aîn-Sebaâ (AR),Casablanca,Casablanca-Settat,33.601564,-7.545368,
MEZAK BRIQ,Fabrication et vente de matériaux de construction.,Construction,10 000  DHS,10 000  DHS,En activité,2.0,,,Douar sidi el madani ouled jilali - Berrechid (M),Casablanca,Casablanca-Settat,33.270982,-7.584739,
INVEST ELEC,"Achat et vente, materiel electrique et travaux electrique",Construction,100 000  DHS,100 000  DHS,En activité,3.0,,,Hay hassani raja ii n1026 - Casablanca,Casablanca,Casablanca-Settat,33.55672,-7.667043,
SHAMA CONCEPTION,Tenant un bureau d'etude d'enquette de recherche,Other,100 000  DHS,100 000  DHS,En activité,0.0,,,17 bd bahmad appt 3 casa - Casablanca,Casablanca,10,33.58931,-7.5922,
SOMMET CONSTRUCTION,Entrepreneur de batiments,Other,5 000 000  DHS,5 000 000  DHS,En activité,0.0,,,Douar old abbuo ouled hmida dar bouazza - Casablanca,Casablanca,9,33.515224,-7.817848,
MARJANE TECK,"Aménagement, agencement, importation de mobilier professionnel",Other,100 000  DHS,100 000  DHS,En activité,3.0,,,10 j yassmine 1 extension - Khouribga (M),Casablanca,10,32.87796,-6.921472,
GREAT MATERIAUX,Matériaux de construction,Construction,50 000  DHS,50 000  DHS,En activité,0.0,,,13 rue ahmed el majjati res les alpes 1er etg n°8 chez rida conseil casablanca - Casablanca,Casablanca,9,33.58694440000001,-7.611111100000016,
ETABLISSEMENT TAHAR POUR LE COMMERCE,Negoce - import export,Other,100 000  DHS,100 000  DHS,En activité,0.0,,,"Bd oued tensift gr ""d"" n° 83 hay oulfa casa - Casablanca",Casablanca,9,33.552588,-7.684932,
TJ CONSTRUCTION,"Entreprisede travaux divers de construction de batiment, travaux publics genie civil tout corps d'etat, promotion immobiliere",Construction,10 000  DHS,10 000  DHS,Dissolution,3.0,,,35 lt annakhil etg 2 appt 9 s/m - Sidi Moumen (AR),Casablanca,Casablanca-Settat,33.588406,-7.498113,
MAGHREBIENNE D'EBENISTERIE (LA),"Fabricant de meubles et menuisier, sculpteur",Other,100 000  DHS,100 000  DHS,En activité,0.0,,,20 rue allal ben abdellah - Casablanca,Casablanca,9,33.596015,-7.615715,
GLOB DOM,Prestations services,Professional Services,10 000  DH,10 000  DH,En activité,0.0,,,Résidence al yakine gh 5 t 35 sidi moumen - Sidi Moumen (AR),Casablanca,10,33.588406,-7.498113,
B.G.A AND CO,Le negoce international,Other,100 000  DHS,100 000  DHS,En activité,0.0,,,53 rue raihane hay erraha - Casablanca,Casablanca,10,33.571041,-7.606731,
TOP SHIRT,Md effectuant import export ( importation exportation ) la confection de vetements de tout sortes et tous genres,Other,100 000  DHS,100 000  DHS,En activité,0.0,,,Bd de la grande ceinture ain sebaa n° 466 2 eme etage - Casablanca,Casablanca,9,33.58518,-7.54937,
IFOULKY (STE DE BATIMENT),Entrepreneur de travaux divers,Construction,125 000  DHS,125 000  DHS,En activité,0.0,,,22 bis rue planquette belvedere casa - Casablanca,Casablanca,9,33.593645,-7.590025,
BELSEB BEAUTY CENTER,"Salon coiffeur, esthétique et spa. et plus généralement, toutes opérations commerciales, industrielles, financières, mobilières et immobilières, se rattachant directement ou indirectement aux objets précités, ou susceptibles de favoriser la réalisation et le développement",Information Technology,100 000  DHS,100 000  DHS,En activité,0.0,,,Hay laayoune angle rue ait yaflmane fida n°341 2eme etage - Casablanca,Casablanca,10,33.58694440000001,-7.611111100000016,
KENZIMEX,Import export entrepreneur de transport de marchandises negoce,Transport,100 000  DHS,100 000  DHS,En activité,0.0,,,"Projet al mostakbal, groupe h26, batiment l226, 1er etage, n°5, sidi maarouf - Casablanca",Casablanca,9,33.527577,-7.647096,
